order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2766894,26200,prior,7,1,12,30.0
121401,26200,prior,8,2,18,30.0
2562771,26200,prior,9,3,18,30.0
2687391,26200,prior,10,4,11,30.0
3202705,26200,prior,11,4,16,30.0
868000,26200,test,12,1,13,4.0
3224944,26201,prior,1,1,18,
242937,26201,prior,2,6,8,19.0
1411163,26201,prior,3,3,10,30.0
1497877,26201,train,4,4,18,30.0
1961928,26202,prior,1,1,17,
3255420,26202,prior,2,5,19,4.0
1613603,26202,prior,3,3,8,12.0
2559907,26202,prior,4,0,21,4.0
3321891,26202,prior,5,1,17,15.0
1102518,26202,prior,6,5,22,4.0
3136465,26202,prior,7,2,16,4.0
3262432,26202,prior,8,3,20,8.0
2677984,26202,prior,9,1,18,12.0
714261,26202,prior,10,2,16,1.0
505984,26202,prior,11,4,16,23.0
3342537,26202,prior,12,1,15,4.0
625601,26202,prior,13,0,18,6.0
1025531,26202,prior,14,1,14,15.0
140579,26202,prior,15,3,15,2.0
2448321,26202,prior,16,1,22,5.0
1252755,26202,prior,17,2,13,15.0
3381827,26202,prior,18,0,19,5.0
815445,26202,prior,19,0,19,7.0
953490,26202,prior,20,4,13,11.0
2493648,26202,prior,21,4,9,7.0
420803,26202,prior,22,2,19,5.0
2416458,26202,prior,23,3,12,1.0
2141566,26202,prior,24,5,8,2.0
1290510,26202,prior,25,4,17,6.0
1600235,26202,prior,26,1,6,4.0
418912,26202,prior,27,2,14,1.0
1016116,26202,prior,28,3,12,1.0
1878197,26202,prior,29,5,16,2.0
3065598,26202,prior,30,4,11,13.0
2399824,26202,prior,31,2,15,5.0
308912,26202,prior,32,0,11,5.0
1697305,26202,prior,33,0,10,7.0
947891,26202,prior,34,4,14,11.0
1552177,26202,prior,35,3,13,20.0
2438837,26202,prior,36,4,18,8.0
2862678,26202,prior,37,3,13,13.0
1854737,26202,prior,38,3,12,28.0
1388268,26202,prior,39,4,18,8.0
169884,26202,prior,40,2,23,12.0
941136,26202,prior,41,1,15,6.0
1386536,26202,prior,42,5,14,11.0
169329,26202,prior,43,2,15,11.0
3182684,26202,prior,44,3,12,8.0
2828620,26202,test,45,0,15,11.0
2729155,26203,prior,1,1,16,
2948987,26203,prior,2,0,21,27.0
3102819,26203,prior,3,0,15,28.0
1705020,26203,prior,4,3,10,10.0
2501422,26203,prior,5,5,13,2.0
2451714,26203,prior,6,3,13,5.0
2598790,26203,prior,7,1,15,12.0
174707,26203,prior,8,4,14,3.0
2129626,26203,prior,9,6,13,2.0
1206592,26203,prior,10,1,15,16.0
2466322,26203,prior,11,5,13,4.0
2928342,26203,prior,12,1,15,30.0
1589076,26203,prior,13,1,12,7.0
1406465,26203,prior,14,1,14,21.0
3020219,26203,prior,15,1,13,7.0
880260,26203,prior,16,1,13,7.0
931418,26203,train,17,0,20,13.0
1653787,26204,prior,1,3,12,
125706,26204,prior,2,4,9,15.0
1707146,26204,prior,3,3,12,6.0
740306,26204,prior,4,1,13,19.0
595305,26204,prior,5,3,13,30.0
21351,26204,prior,6,3,10,30.0
2000515,26204,prior,7,4,10,30.0
2845282,26204,prior,8,3,18,20.0
3279657,26204,prior,9,4,16,8.0
2856443,26204,train,10,3,9,30.0
50056,26205,prior,1,1,20,
2122553,26205,prior,2,0,13,30.0
1463184,26205,prior,3,1,11,22.0
3269726,26205,prior,4,3,20,30.0
81973,26205,prior,5,3,8,7.0
2238450,26205,prior,6,0,17,11.0
71565,26205,train,7,3,13,30.0
1702323,26206,prior,1,2,17,
3048615,26206,prior,2,3,15,8.0
2910807,26206,prior,3,4,14,15.0
2327757,26206,prior,4,5,12,1.0
567648,26206,prior,5,0,14,16.0
1984358,26206,prior,6,2,9,16.0
2324539,26206,train,7,3,17,8.0
669983,26207,prior,1,0,12,
2581682,26207,prior,2,1,9,30.0
1399696,26207,prior,3,0,13,30.0
1077269,26207,prior,4,2,6,30.0
1811626,26207,test,5,6,14,30.0
2620474,26208,prior,1,6,14,
3396944,26208,prior,2,4,13,30.0
1226169,26208,prior,3,6,12,9.0
2421534,26208,prior,4,0,11,8.0
766223,26208,prior,5,3,8,30.0
3418877,26208,prior,6,2,14,20.0
3097371,26208,prior,7,3,16,15.0
2870898,26208,prior,8,1,16,5.0
2494833,26208,prior,9,2,15,8.0
675416,26208,prior,10,2,14,7.0
2524470,26208,prior,11,1,14,6.0
1465986,26208,prior,12,1,13,7.0
298218,26208,prior,13,3,13,9.0
72478,26208,prior,14,2,15,6.0
333444,26208,prior,15,6,13,4.0
2784094,26208,prior,16,0,9,30.0
645395,26208,prior,17,2,8,9.0
2160455,26208,prior,18,2,8,0.0
1985215,26208,test,19,1,16,30.0
1243781,26209,prior,1,0,10,
3012723,26209,prior,2,6,21,30.0
1141297,26209,prior,3,2,19,30.0
107030,26209,prior,4,0,18,26.0
1438257,26209,prior,5,1,14,8.0
3186453,26209,prior,6,1,13,7.0
2885918,26209,prior,7,2,22,8.0
89241,26209,prior,8,1,10,30.0
1669435,26209,prior,9,1,10,30.0
2613803,26209,prior,10,0,14,30.0
3158721,26209,train,11,1,17,30.0
701836,26210,prior,1,3,16,
560804,26210,prior,2,2,19,6.0
1268137,26210,prior,3,4,17,9.0
2316654,26210,prior,4,6,10,9.0
346827,26210,prior,5,3,11,18.0
2093100,26210,prior,6,5,13,9.0
1851996,26210,prior,7,3,12,19.0
1178793,26210,prior,8,2,12,27.0
515357,26210,prior,9,4,16,9.0
612467,26210,prior,10,3,15,6.0
507739,26210,prior,11,4,12,8.0
82416,26210,prior,12,5,11,8.0
3051430,26210,test,13,5,10,7.0
105883,26211,prior,1,3,14,
542745,26211,prior,2,4,15,30.0
1445237,26211,prior,3,5,15,29.0
1420686,26211,prior,4,4,14,27.0
563617,26211,prior,5,2,13,12.0
3103624,26211,prior,6,4,10,2.0
2140913,26211,prior,7,5,10,1.0
599560,26211,prior,8,2,13,18.0
2878518,26211,prior,9,2,12,7.0
1832717,26211,prior,10,5,13,30.0
2761494,26211,prior,11,1,10,30.0
3033978,26211,prior,12,2,13,30.0
1643470,26211,train,13,5,11,30.0
2015455,26212,prior,1,1,14,
2074665,26212,prior,2,2,9,8.0
1730822,26212,prior,3,3,11,22.0
818095,26212,prior,4,3,11,7.0
2741661,26212,prior,5,5,13,9.0
2765616,26212,prior,6,3,10,19.0
2317114,26212,prior,7,3,14,28.0
479909,26212,prior,8,1,9,12.0
1669750,26212,prior,9,3,9,9.0
2572500,26212,prior,10,1,15,19.0
2109607,26212,prior,11,3,9,23.0
2754054,26212,prior,12,3,10,28.0
1050770,26212,prior,13,4,13,15.0
2484689,26212,prior,14,3,14,20.0
310871,26212,prior,15,1,9,12.0
546707,26212,prior,16,2,9,15.0
1647287,26212,prior,17,5,9,17.0
2511967,26212,prior,18,5,9,7.0
2369760,26212,prior,19,1,9,10.0
997489,26212,prior,20,3,13,9.0
196434,26212,prior,21,1,11,12.0
1240315,26212,prior,22,2,9,8.0
57023,26212,prior,23,5,10,10.0
3309573,26212,prior,24,5,11,7.0
1680448,26212,prior,25,1,9,10.0
2568106,26212,test,26,5,10,25.0
3290818,26213,prior,1,1,18,
2046178,26213,prior,2,2,19,8.0
1474239,26213,prior,3,2,19,7.0
1016340,26213,prior,4,0,13,5.0
3199362,26213,prior,5,5,17,19.0
1724202,26213,prior,6,0,20,2.0
2805317,26213,prior,7,5,18,5.0
729996,26213,prior,8,1,16,10.0
3053560,26213,prior,9,4,19,10.0
2996152,26213,prior,10,3,19,6.0
3275641,26213,prior,11,0,20,4.0
248105,26213,prior,12,4,14,18.0
2773913,26213,prior,13,1,10,4.0
272690,26213,prior,14,2,16,8.0
3198798,26213,prior,15,3,21,22.0
936792,26213,train,16,5,14,9.0
2123428,26214,prior,1,6,16,
2103578,26214,prior,2,5,15,6.0
1706860,26214,prior,3,1,12,10.0
3120237,26214,prior,4,2,2,15.0
327322,26214,prior,5,4,10,2.0
887963,26214,prior,6,2,17,5.0
1242895,26214,prior,7,2,1,7.0
2246858,26214,prior,8,3,19,8.0
3132873,26214,prior,9,1,19,5.0
1224974,26214,prior,10,1,22,14.0
2730496,26214,prior,11,4,20,10.0
1722130,26214,prior,12,3,20,6.0
1611939,26214,train,13,2,19,27.0
1806607,26215,prior,1,2,16,
927467,26215,prior,2,0,11,5.0
1656535,26215,prior,3,1,11,8.0
953601,26215,prior,4,2,23,8.0
3039372,26215,prior,5,3,19,15.0
1132011,26215,prior,6,1,12,12.0
3301845,26215,prior,7,4,19,3.0
474194,26215,prior,8,1,0,4.0
539498,26215,prior,9,6,22,12.0
465871,26215,prior,10,1,12,30.0
2514446,26215,prior,11,6,19,30.0
346811,26215,prior,12,4,20,5.0
1676228,26215,prior,13,3,15,13.0
1591369,26215,prior,14,5,12,23.0
682960,26215,prior,15,6,8,8.0
3067998,26215,prior,16,6,14,14.0
2352776,26215,prior,17,0,20,8.0
188334,26215,prior,18,1,10,29.0
1775749,26215,prior,19,3,12,23.0
1809495,26215,train,20,0,17,30.0
2399539,26216,prior,1,0,16,
1328188,26216,prior,2,2,16,9.0
2570390,26216,prior,3,4,18,9.0
224311,26216,prior,4,6,17,2.0
2670695,26216,prior,5,2,16,10.0
2140170,26216,prior,6,1,10,6.0
649716,26216,prior,7,4,20,3.0
949248,26216,prior,8,2,16,12.0
2134143,26216,prior,9,5,17,3.0
2447187,26216,prior,10,2,16,4.0
971883,26216,prior,11,6,15,25.0
2849159,26216,prior,12,6,9,7.0
2294171,26216,prior,13,6,15,0.0
309113,26216,prior,14,3,19,4.0
3340438,26216,prior,15,1,16,5.0
2094522,26216,prior,16,6,13,12.0
1796170,26216,prior,17,0,19,1.0
1127626,26216,prior,18,3,17,3.0
70076,26216,prior,19,6,13,10.0
523351,26216,prior,20,4,15,5.0
1278645,26216,prior,21,6,17,2.0
135999,26216,prior,22,3,17,4.0
378597,26216,prior,23,5,17,2.0
2225301,26216,prior,24,5,9,7.0
2072196,26216,prior,25,3,15,5.0
3027987,26216,prior,26,5,19,2.0
747076,26216,prior,27,3,17,5.0
1313608,26216,prior,28,0,19,4.0
1486070,26216,prior,29,3,16,3.0
286732,26216,prior,30,0,17,4.0
2860925,26216,prior,31,2,12,2.0
2030931,26216,prior,32,0,14,5.0
2496475,26216,prior,33,5,17,5.0
1380019,26216,prior,34,1,16,3.0
2489171,26216,prior,35,5,15,4.0
1168560,26216,prior,36,0,17,2.0
2272220,26216,prior,37,1,16,1.0
1753549,26216,prior,38,5,9,4.0
2028726,26216,prior,39,3,17,5.0
803783,26216,prior,40,4,12,1.0
3162636,26216,prior,41,3,15,6.0
438991,26216,prior,42,5,17,2.0
1130354,26216,prior,43,1,9,3.0
868259,26216,prior,44,4,11,3.0
352208,26216,prior,45,1,16,4.0
2054273,26216,prior,46,2,11,1.0
3310338,26216,prior,47,3,17,1.0
1795991,26216,prior,48,6,14,3.0
2727429,26216,prior,49,3,7,4.0
3378767,26216,prior,50,0,12,11.0
695288,26216,prior,51,6,8,20.0
588986,26216,prior,52,6,8,0.0
3317439,26216,prior,53,0,15,1.0
2365891,26216,prior,54,6,8,6.0
3088831,26216,prior,55,4,17,5.0
804206,26216,prior,56,3,14,13.0
717409,26216,prior,57,6,16,3.0
2703059,26216,prior,58,5,18,6.0
3363384,26216,prior,59,0,16,9.0
2705970,26216,prior,60,3,15,3.0
2755238,26216,prior,61,6,12,3.0
1043187,26216,prior,62,0,9,1.0
1088993,26216,prior,63,1,18,1.0
1500991,26216,prior,64,5,16,4.0
1890783,26216,prior,65,3,16,5.0
452596,26216,prior,66,6,17,3.0
2069961,26216,prior,67,2,18,3.0
320054,26216,prior,68,5,10,3.0
714458,26216,prior,69,1,17,3.0
2328925,26216,prior,70,0,10,6.0
1036977,26216,prior,71,2,17,2.0
3390232,26216,prior,72,6,15,4.0
2027303,26216,train,73,6,7,21.0
3238383,26217,prior,1,2,12,
61172,26217,prior,2,6,8,4.0
3125790,26217,prior,3,2,10,3.0
1744730,26217,prior,4,0,16,5.0
1573369,26217,prior,5,4,16,4.0
23796,26217,prior,6,6,13,2.0
1387406,26217,prior,7,1,17,2.0
2996164,26217,prior,8,0,17,6.0
2200819,26217,prior,9,5,7,5.0
2338207,26217,prior,10,1,15,3.0
307023,26217,prior,11,6,23,5.0
3363093,26217,prior,12,3,18,4.0
1810114,26217,prior,13,0,19,11.0
2689868,26217,prior,14,3,15,3.0
457305,26217,prior,15,0,18,4.0
50201,26217,prior,16,2,8,9.0
825027,26217,prior,17,0,19,5.0
1034524,26217,prior,18,1,9,8.0
2649225,26217,prior,19,3,23,2.0
2534097,26217,prior,20,2,12,6.0
2275465,26217,prior,21,0,9,5.0
2796268,26217,prior,22,5,16,5.0
3131765,26217,prior,23,0,16,9.0
130529,26217,prior,24,3,16,3.0
2200713,26217,prior,25,6,11,3.0
41154,26217,prior,26,1,21,2.0
3077402,26217,prior,27,1,19,14.0
849626,26217,prior,28,1,19,7.0
2486030,26217,prior,29,1,17,7.0
520751,26217,prior,30,0,19,6.0
1057046,26217,prior,31,3,18,3.0
1570061,26217,prior,32,3,16,14.0
2416798,26217,prior,33,0,18,4.0
1920455,26217,prior,34,6,9,6.0
3106409,26217,prior,35,5,20,6.0
3341316,26217,prior,36,0,13,2.0
691214,26217,prior,37,3,19,3.0
2320030,26217,prior,38,3,17,7.0
720125,26217,prior,39,0,17,11.0
3219601,26217,prior,40,0,20,7.0
1085740,26217,prior,41,2,18,9.0
1700739,26217,prior,42,5,17,3.0
2121805,26217,prior,43,1,17,3.0
3383430,26217,prior,44,1,18,7.0
3125113,26217,prior,45,1,8,7.0
1549667,26217,prior,46,4,10,17.0
1220817,26217,prior,47,1,11,4.0
285064,26217,prior,48,1,22,7.0
982119,26217,prior,49,0,11,6.0
2439338,26217,prior,50,4,16,4.0
2557906,26217,prior,51,0,10,3.0
2018911,26217,prior,52,4,13,4.0
2381485,26217,prior,53,0,20,10.0
2954880,26217,prior,54,0,16,7.0
1584619,26217,prior,55,0,10,7.0
2105822,26217,prior,56,0,19,14.0
889512,26217,prior,57,0,20,7.0
375982,26217,prior,58,4,9,4.0
2039696,26217,prior,59,5,8,8.0
2504013,26217,prior,60,4,14,6.0
1888654,26217,prior,61,3,15,6.0
2952159,26217,train,62,0,18,4.0
985453,26218,prior,1,0,9,
2891349,26218,prior,2,0,8,7.0
953198,26218,prior,3,0,10,7.0
99004,26218,prior,4,1,9,15.0
1247133,26218,prior,5,2,17,8.0
3035913,26218,prior,6,6,9,30.0
157141,26218,prior,7,6,13,30.0
2702821,26218,prior,8,0,8,15.0
68835,26218,prior,9,0,10,30.0
2741291,26218,prior,10,0,9,28.0
2247468,26218,train,11,0,10,21.0
2415208,26219,prior,1,6,10,
3118708,26219,prior,2,4,17,30.0
635371,26219,prior,3,3,15,30.0
357769,26219,prior,4,4,20,30.0
2003864,26219,train,5,5,14,30.0
441096,26220,prior,1,6,9,
2005388,26220,prior,2,6,14,7.0
1678666,26220,prior,3,4,11,19.0
3326310,26220,prior,4,1,11,18.0
1046689,26220,prior,5,1,13,30.0
1804786,26220,prior,6,0,18,6.0
1779701,26220,prior,7,6,10,6.0
1142487,26220,prior,8,5,9,13.0
1828766,26220,prior,9,1,7,10.0
3190922,26220,prior,10,1,20,21.0
1391905,26220,prior,11,3,10,16.0
372553,26220,prior,12,5,10,9.0
1530081,26220,prior,13,1,22,10.0
3286022,26220,prior,14,6,17,26.0
785375,26220,prior,15,5,14,27.0
1845324,26220,prior,16,0,15,16.0
1262446,26220,prior,17,6,16,6.0
2737350,26220,prior,18,5,8,6.0
251423,26220,prior,19,3,9,5.0
621129,26220,prior,20,5,18,9.0
976924,26220,prior,21,6,16,8.0
2086421,26220,prior,22,5,22,6.0
1710292,26220,prior,23,6,8,8.0
2399748,26220,prior,24,1,8,9.0
2699558,26220,prior,25,0,9,6.0
2335438,26220,prior,26,5,9,5.0
3349028,26220,prior,27,0,7,9.0
1661354,26220,prior,28,1,9,8.0
169081,26220,prior,29,5,11,4.0
476982,26220,prior,30,0,10,9.0
2531760,26220,prior,31,2,8,9.0
880728,26220,prior,32,0,10,5.0
1219874,26220,train,33,0,11,7.0
947915,26221,prior,1,3,15,
1783671,26221,prior,2,5,12,9.0
2761602,26221,prior,3,3,17,5.0
1122985,26221,prior,4,0,20,4.0
1439620,26221,prior,5,4,12,11.0
1752973,26221,prior,6,3,11,6.0
694901,26221,prior,7,1,10,5.0
375329,26221,prior,8,4,11,10.0
760875,26221,prior,9,1,7,18.0
1617993,26221,prior,10,1,22,14.0
2953464,26221,prior,11,0,13,13.0
1451640,26221,prior,12,5,17,5.0
2885875,26221,prior,13,5,21,14.0
990884,26221,prior,14,3,11,19.0
2235897,26221,prior,15,5,18,9.0
3092262,26221,prior,16,3,12,5.0
843841,26221,prior,17,4,10,8.0
2475111,26221,prior,18,2,18,5.0
209211,26221,prior,19,3,9,8.0
2024617,26221,prior,20,6,13,3.0
2295891,26221,prior,21,6,14,7.0
2612419,26221,prior,22,3,16,4.0
3327544,26221,prior,23,0,17,4.0
2674620,26221,prior,24,5,7,5.0
762242,26221,prior,25,6,9,1.0
1562235,26221,prior,26,0,18,8.0
3083388,26221,prior,27,6,15,13.0
3128420,26221,prior,28,3,16,11.0
1368458,26221,prior,29,3,15,7.0
1763829,26221,test,30,4,9,8.0
3229147,26222,prior,1,3,18,
712540,26222,prior,2,6,17,10.0
743295,26222,prior,3,0,9,8.0
1016343,26222,prior,4,1,13,8.0
1722606,26222,prior,5,6,13,12.0
2492876,26222,train,6,4,7,5.0
434553,26223,prior,1,2,10,
2572518,26223,prior,2,2,13,30.0
1656195,26223,prior,3,4,16,9.0
643223,26223,prior,4,1,12,18.0
922681,26223,prior,5,2,10,15.0
561236,26223,train,6,4,11,16.0
1735952,26224,prior,1,5,11,
531306,26224,prior,2,3,9,12.0
2498963,26224,prior,3,5,15,9.0
2260648,26224,prior,4,2,12,18.0
3236114,26224,prior,5,0,13,12.0
1510560,26224,prior,6,3,17,30.0
724599,26224,prior,7,6,8,24.0
1641376,26224,prior,8,4,13,5.0
1747401,26224,prior,9,5,13,15.0
682937,26224,prior,10,6,8,15.0
1437943,26224,prior,11,6,12,14.0
2493940,26224,prior,12,3,11,11.0
2086547,26224,prior,13,5,16,30.0
2718267,26224,prior,14,2,21,30.0
726851,26224,prior,15,3,15,30.0
3174604,26224,test,16,0,16,18.0
497587,26225,prior,1,0,18,
3195021,26225,prior,2,3,17,3.0
1662100,26225,prior,3,5,16,2.0
776475,26225,prior,4,6,20,8.0
2543801,26225,prior,5,1,21,30.0
1388029,26225,prior,6,1,18,14.0
1014777,26225,prior,7,1,20,21.0
77381,26225,prior,8,1,20,30.0
978366,26225,prior,9,3,14,23.0
2033147,26225,prior,10,2,12,6.0
2486251,26225,prior,11,1,15,6.0
2272,26225,prior,12,0,16,6.0
2702506,26225,prior,13,0,19,7.0
1030500,26225,prior,14,0,18,7.0
771686,26225,prior,15,5,20,12.0
3378014,26225,prior,16,5,18,7.0
3406433,26225,prior,17,1,20,24.0
2372178,26225,prior,18,3,14,30.0
3341964,26225,train,19,6,15,24.0
1296892,26226,prior,1,2,16,
2227196,26226,prior,2,1,21,20.0
750491,26226,prior,3,4,16,17.0
2132300,26226,prior,4,5,10,8.0
2101248,26226,prior,5,6,15,8.0
2198563,26226,prior,6,4,21,26.0
2385129,26226,prior,7,0,16,10.0
95259,26226,prior,8,0,15,7.0
1885966,26226,prior,9,6,18,6.0
3135271,26226,prior,10,4,20,19.0
3229313,26226,prior,11,0,13,17.0
2925588,26226,prior,12,3,18,30.0
3292586,26226,prior,13,6,16,17.0
1369430,26226,prior,14,2,15,30.0
19122,26226,prior,15,3,13,15.0
3189809,26226,prior,16,1,14,5.0
246329,26226,prior,17,3,17,9.0
1384182,26226,prior,18,6,16,30.0
1151421,26226,prior,19,5,13,30.0
2453980,26226,prior,20,5,9,14.0
1265266,26226,test,21,0,12,9.0
1060002,26227,prior,1,0,9,
45934,26227,prior,2,6,13,6.0
1535678,26227,prior,3,6,11,7.0
3130055,26227,prior,4,6,14,7.0
3322865,26227,prior,5,6,13,7.0
1667971,26227,prior,6,0,11,15.0
1199799,26227,prior,7,6,17,6.0
2995604,26227,prior,8,0,15,8.0
3194694,26227,prior,9,0,15,28.0
1695373,26227,prior,10,0,1,7.0
1450499,26227,prior,11,0,16,21.0
2349456,26227,prior,12,1,9,15.0
679218,26227,prior,13,0,11,20.0
796105,26227,prior,14,6,22,6.0
211905,26227,prior,15,6,14,7.0
2413803,26227,prior,16,6,10,7.0
1595117,26227,prior,17,0,9,8.0
1871055,26227,prior,18,6,21,6.0
375251,26227,prior,19,6,10,7.0
3280527,26227,prior,20,6,8,7.0
1412015,26227,train,21,5,8,6.0
3090625,26228,prior,1,0,12,
392819,26228,prior,2,3,20,30.0
2576441,26228,prior,3,0,10,18.0
2857549,26228,prior,4,4,14,18.0
1934376,26228,prior,5,6,15,9.0
3194653,26228,prior,6,0,20,30.0
229294,26228,prior,7,0,20,7.0
1069194,26228,prior,8,0,10,14.0
781996,26228,prior,9,6,17,20.0
2813892,26228,prior,10,0,13,1.0
45004,26228,prior,11,0,12,14.0
1364507,26228,train,12,0,16,14.0
1368014,26229,prior,1,0,18,
2234331,26229,prior,2,6,20,13.0
1161746,26229,prior,3,6,18,21.0
1699115,26229,prior,4,0,14,1.0
1273401,26229,prior,5,6,12,13.0
2172800,26229,prior,6,6,17,21.0
1559786,26229,prior,7,0,12,29.0
1798360,26229,prior,8,2,19,30.0
66608,26229,test,9,0,18,26.0
383288,26230,prior,1,5,8,
1596810,26230,prior,2,5,11,7.0
1762995,26230,prior,3,1,21,17.0
1383792,26230,prior,4,4,12,17.0
339857,26230,prior,5,0,14,10.0
841542,26230,prior,6,5,11,30.0
3371220,26230,prior,7,2,12,18.0
1606336,26230,prior,8,5,9,10.0
773104,26230,prior,9,2,13,18.0
2793675,26230,prior,10,4,12,16.0
1443352,26230,prior,11,3,9,13.0
1910139,26230,prior,12,5,13,30.0
2392466,26230,prior,13,2,18,11.0
2933577,26230,prior,14,0,19,26.0
2102506,26230,prior,15,3,20,24.0
3005493,26230,train,16,0,15,30.0
2120003,26231,prior,1,6,19,
1758388,26231,prior,2,1,18,23.0
2799255,26231,prior,3,0,12,30.0
827452,26231,test,4,6,18,30.0
2786968,26232,prior,1,4,11,
2480016,26232,prior,2,4,10,7.0
2958328,26232,prior,3,1,9,4.0
2581837,26232,prior,4,5,11,4.0
2303151,26232,prior,5,4,11,6.0
2984127,26232,prior,6,0,12,10.0
2050897,26232,prior,7,5,14,5.0
1334488,26232,prior,8,1,22,3.0
2912295,26232,prior,9,2,17,8.0
1952316,26232,prior,10,1,14,6.0
1187544,26232,prior,11,3,14,9.0
420447,26232,prior,12,1,14,5.0
2704894,26232,prior,13,1,16,7.0
1308768,26232,prior,14,4,11,10.0
2369619,26232,prior,15,5,18,1.0
1759757,26232,prior,16,4,14,6.0
2351236,26232,prior,17,5,12,15.0
1234690,26232,prior,18,1,14,10.0
632932,26232,prior,19,4,13,3.0
2903738,26232,prior,20,2,16,5.0
778181,26232,prior,21,5,11,10.0
2586545,26232,prior,22,1,10,10.0
409441,26232,prior,23,1,14,7.0
3296215,26232,prior,24,1,8,7.0
826148,26232,test,25,5,8,4.0
626612,26233,prior,1,1,11,
931674,26233,prior,2,1,11,14.0
2651340,26233,prior,3,6,17,12.0
3349563,26233,prior,4,2,17,10.0
1506031,26233,prior,5,1,15,27.0
2649193,26233,prior,6,0,18,27.0
1713876,26233,prior,7,4,13,18.0
1828681,26233,prior,8,3,18,6.0
1979457,26233,prior,9,6,19,3.0
2656656,26233,prior,10,2,14,3.0
2129338,26233,prior,11,1,8,13.0
1256561,26233,prior,12,0,17,6.0
1045618,26233,prior,13,1,11,8.0
918880,26233,prior,14,6,14,5.0
516716,26233,prior,15,0,16,15.0
1974138,26233,prior,16,0,16,0.0
466446,26233,prior,17,2,14,9.0
2593840,26233,prior,18,0,12,12.0
330111,26233,prior,19,0,13,21.0
432884,26233,prior,20,3,12,17.0
2190546,26233,prior,21,5,15,9.0
2891981,26233,prior,22,2,12,11.0
965939,26233,prior,23,2,15,14.0
1603697,26233,prior,24,0,16,12.0
446977,26233,prior,25,0,16,30.0
2582583,26233,prior,26,0,16,7.0
753082,26233,prior,27,0,15,14.0
1470036,26233,prior,28,4,10,18.0
2506325,26233,prior,29,0,14,10.0
1864389,26233,train,30,0,15,7.0
598073,26234,prior,1,1,19,
2419416,26234,prior,2,1,21,30.0
1173612,26234,prior,3,6,9,30.0
3156310,26234,test,4,0,10,30.0
984046,26235,prior,1,2,16,
2335292,26235,prior,2,0,19,30.0
2212820,26235,prior,3,5,15,12.0
2477212,26235,prior,4,0,20,23.0
1115828,26235,prior,5,5,17,30.0
2551021,26235,prior,6,5,18,14.0
1104338,26235,prior,7,6,18,8.0
3101153,26235,prior,8,1,14,16.0
5995,26235,prior,9,0,17,13.0
1066209,26235,prior,10,5,11,30.0
979773,26235,prior,11,1,17,30.0
1214044,26235,train,12,3,18,16.0
168606,26236,prior,1,1,9,
2916907,26236,prior,2,1,9,7.0
2677498,26236,prior,3,5,14,4.0
1090813,26236,prior,4,1,12,10.0
2936402,26236,prior,5,5,18,4.0
754753,26236,prior,6,0,17,9.0
147437,26236,prior,7,0,21,7.0
1780321,26236,prior,8,1,11,15.0
866882,26236,test,9,1,9,28.0
2181065,26237,prior,1,2,8,
1990424,26237,prior,2,2,8,7.0
28147,26237,prior,3,5,19,30.0
3417137,26237,prior,4,5,7,7.0
1709088,26237,prior,5,6,9,8.0
548003,26237,prior,6,4,19,5.0
1448188,26237,prior,7,5,6,8.0
1223722,26237,prior,8,3,7,30.0
3105624,26237,prior,9,6,18,30.0
193557,26237,test,10,0,9,15.0
2334474,26238,prior,1,2,16,
760537,26238,prior,2,1,16,6.0
735122,26238,prior,3,5,20,4.0
3190311,26238,prior,4,2,13,4.0
2730935,26238,prior,5,6,19,4.0
635016,26238,prior,6,3,15,4.0
2948715,26238,prior,7,0,19,18.0
1856970,26238,prior,8,1,18,8.0
1126332,26238,prior,9,6,20,5.0
538962,26238,prior,10,5,18,6.0
1879005,26238,prior,11,0,11,9.0
1118515,26238,prior,12,4,16,4.0
3242829,26238,prior,13,0,10,3.0
2204775,26238,prior,14,5,8,12.0
263642,26238,prior,15,0,15,9.0
165258,26238,prior,16,1,16,8.0
782003,26238,prior,17,1,9,21.0
2543523,26238,prior,18,6,16,12.0
1491901,26238,prior,19,1,16,16.0
143298,26238,prior,20,5,18,4.0
1568580,26238,prior,21,3,16,12.0
2218214,26238,prior,22,4,16,22.0
1163970,26238,prior,23,3,14,6.0
2349188,26238,prior,24,0,15,4.0
2831709,26238,prior,25,0,18,7.0
546154,26238,prior,26,0,8,7.0
2320849,26238,prior,27,2,18,30.0
1370270,26238,prior,28,0,20,5.0
1436822,26238,prior,29,4,8,11.0
1692137,26238,prior,30,3,15,27.0
410666,26238,prior,31,1,15,30.0
488207,26238,prior,32,6,16,5.0
2961803,26238,prior,33,2,15,10.0
443949,26238,train,34,2,16,7.0
2694960,26239,prior,1,6,9,
3265842,26239,prior,2,2,9,30.0
755731,26239,prior,3,1,9,20.0
2029944,26239,prior,4,3,14,30.0
3364332,26239,prior,5,0,13,30.0
1627223,26239,test,6,3,8,30.0
2630261,26240,prior,1,5,12,
186452,26240,prior,2,3,12,5.0
3079039,26240,prior,3,0,14,11.0
3135872,26240,prior,4,3,14,17.0
287852,26240,prior,5,1,16,5.0
1646581,26240,train,6,2,11,15.0
1476034,26241,prior,1,0,16,
799816,26241,prior,2,4,20,30.0
2975826,26241,prior,3,1,13,30.0
3197971,26241,test,4,3,7,30.0
